,SampleDate,pH,Location,Temperature,DissolvedOxygen,Conductivity,BiologicalOxygenDemand,TotalSuspendedSolids,EColi,Ammonia,Nitrate
3141,2013-09-11,8.98,Skunk Creek @ Marion Road,22.73,5.81,1.006,4.0,34.0,65.0,0.01,0.041
3142,2013-09-18,8.74,Skunk Creek @ Marion Road,18.91,8.63,1.278,4.2,37.0,44.0,0.03,0.034
3143,2013-09-20,8.55,Skunk Creek @ Marion Road,14.9,6.61,1.256,5.0,43.0,101.0,0.01,0.01
3144,2013-09-23,8.61,Skunk Creek @ Marion Road,16.08,7.05,1.308,5.7,31.0,44.0,0.02,0.028
3145,2013-09-26,8.3,Skunk Creek @ Marion Road,17.16,6.11,1.328,3.4,45.0,66.0,0.03,0.029
3146,2013-10-01,8.54,Skunk Creek @ Marion Road,16.23,8.41,1.262,4.0,25.0,91.0,0.02,0.01
3147,2013-10-02,8.62,Skunk Creek @ Marion Road,14.06,7.12,1.32,4.2,33.0,46.0,0.03,0.01
3148,2013-10-07,8.33,Skunk Creek @ Marion Road,9.88,10.16,1.271,3.3,12.0,21.8,0.09,0.077
3149,2013-10-09,8.51,Skunk Creek @ Marion Road,12.8,7.71,1.284,3.9,30.0,59.1,0.05,0.049
3150,2013-10-16,8.69,Skunk Creek @ Marion Road,11.85,11.85,1.205,4.1,17.0,1011.2,0.02,0.5
3151,2013-10-18,8.76,Skunk Creek @ Marion Road,6.35,12.73,1.076,3.1,25.0,2419.6,0.08,1.1
3152,2013-10-22,8.91,Skunk Creek @ Marion Road,7.1,13.71,1.135,2.3,10.5,31.8,0.06,0.38
3153,2013-10-25,8.65,Skunk Creek @ Marion Road,4.2,12.64,1.175,2.1,4.5,32.0,0.09,0.43
3154,2013-10-28,8.66,Skunk Creek @ Marion Road,6.28,13.45,1.174,2.5,10.0,13.0,0.04,0.19
3155,2013-10-31,8.79,Skunk Creek @ Marion Road,6.37,12.96,1.135,2.8,5.0,33.0,0.07,0.15
3156,2013-11-04,8.55,Skunk Creek @ Marion Road,6.76,12.1,1.204,1.7,15.5,9.0,0.03,0.01
3157,2013-11-08,8.64,Skunk Creek @ Marion Road,3.38,14.05,1.263,3.7,22.0,10.0,0.01,0.087
3158,2013-11-12,9.03,Skunk Creek @ Marion Road,1.6,17.1,1.294,4.7,21.0,7.0,0.04,0.076
3159,2013-11-13,8.84,Skunk Creek @ Marion Road,1.54,15.59,1.332,4.1,12.5,18.0,0.09,0.13
3160,2013-11-18,8.78,Skunk Creek @ Marion Road,4.8,13.69,1.197,4.4,11.5,4.0,0.03,0.015
3161,2013-11-19,8.78,Skunk Creek @ Marion Road,2.53,12.95,1.235,4.1,13.0,4.0,0.03,0.032
3162,2014-02-19,7.8,Skunk Creek @ Marion Road,3.49,10.65,2.83,15.7,20.0,,,0.73
3163,2014-03-12,7.64,Skunk Creek @ Marion Road,2.89,11.45,0.334,,25.5,,,2.3
3164,2014-03-14,7.87,Skunk Creek @ Marion Road,0.6,13.11,0.443,,36.0,,,2.3
3165,2014-03-20,7.81,Skunk Creek @ Marion Road,0.68,13.19,0.762,,17.0,,,1.3
3166,2014-03-21,7.88,Skunk Creek @ Marion Road,0.74,12.91,0.86,,19.0,,,1.5
3167,2014-03-24,8.03,Skunk Creek @ Marion Road,1.36,13.9,0.997,,10.4,,,1.5
3168,2014-03-26,8.16,Skunk Creek @ Marion Road,1.96,13.01,1.055,,17.2,,,1.5
3169,2014-03-31,8.36,Skunk Creek @ Marion Road,5.91,12.38,1.134,,21.0,,0.5,0.91
3170,2014-04-02,8.53,Skunk Creek @ Marion Road,3.57,16.88,1.204,,23.0,3.0,0.05,0.67
3171,2014-04-07,8.5,Skunk Creek @ Marion Road,9.7,13.08,1.112,,43.0,,0.01,0.001
3172,2014-04-10,8.69,Skunk Creek @ Marion Road,14.06,12.09,1.063,,39.0,6.0,0.01,0.019
3173,2014-04-15,8.33,Skunk Creek @ Marion Road,6.13,13.28,1.238,,11.0,8.4,0.01,0.01
3174,2014-04-17,8.39,Skunk Creek @ Marion Road,6.4,13.81,1.242,3.2,10.0,7.0,0.02,0.01
3175,2014-04-24,8.42,Skunk Creek @ Marion Road,13.65,9.8,1.152,5.0,28.0,167.0,0.01,0.049
3176,2014-04-25,8.26,Skunk Creek @ Marion Road,12.67,9.22,1.155,4.7,22.0,32.0,0.01,0.01
3177,2014-04-29,8.3,Skunk Creek @ Marion Road,7.44,11.42,1.058,,18.0,214.0,0.01,0.068
3178,2014-05-01,8.42,Skunk Creek @ Marion Road,7.12,12.17,1.063,,7.0,57.0,0.01,0.036
3179,2014-05-05,8.38,Skunk Creek @ Marion Road,13.48,11.92,1.234,4.8,18.0,13.0,,0.01
3180,2014-05-06,8.39,Skunk Creek @ Marion Road,13.81,10.55,1.24,6.2,20.5,30.0,,0.01
3181,2014-05-15,8.47,Skunk Creek @ Marion Road,10.08,10.79,1.239,,21.0,261.0,,0.27
3182,2014-05-16,8.42,Skunk Creek @ Marion Road,7.91,12.84,1.297,,11.5,137.0,,0.18
3183,2014-05-19,8.2,Skunk Creek @ Marion Road,15.29,9.24,1.325,,28.5,75.0,,0.011
3184,2014-05-23,8.17,Skunk Creek @ Marion Road,19.27,8.29,1.406,4.1,30.8,62.0,,0.01
3185,2014-05-28,7.8,Skunk Creek @ Marion Road,19.9,8.12,1.313,5.5,48.8,1733.0,,0.041
3186,2014-05-29,8.26,Skunk Creek @ Marion Road,23.31,6.61,1.252,5.8,38.5,517.0,,0.01
3187,2014-06-05,8.0,Skunk Creek @ Marion Road,20.17,6.25,1.103,4.6,165.0,2420.0,0.28,1.8
3188,2014-06-06,8.18,Skunk Creek @ Marion Road,20.19,6.21,0.823,4.4,220.0,2420.0,0.31,2.1
3189,2014-06-10,8.09,Skunk Creek @ Marion Road,17.31,7.31,1.159,4.0,146.0,2420.0,0.17,2.1
3190,2014-06-11,8.08,Skunk Creek @ Marion Road,19.48,6.96,1.247,3.1,100.0,1300.0,0.12,2.3
3191,2014-06-17,7.82,Skunk Creek @ Marion Road,17.56,5.09,0.374,,504.0,24196.0,0.22,1.1
3192,2014-06-18,7.91,Skunk Creek @ Marion Road,20.04,4.79,0.471,5.5,456.0,22398.0,0.36,1.1
3193,2014-06-26,8.11,Skunk Creek @ Marion Road,22.64,6.32,1.265,,81.0,461.0,0.06,2.1
3194,2014-06-27,8.19,Skunk Creek @ Marion Road,22.27,6.94,1.29,,85.0,291.0,,2.9
3195,2014-07-02,8.27,Skunk Creek @ Marion Road,16.81,8.7,1.327,3.1,49.0,517.0,0.03,2.1
3196,2014-07-03,8.21,Skunk Creek @ Marion Road,18.48,8.31,1.326,,44.0,548.0,0.03,1.9
3197,2014-07-07,8.27,Skunk Creek @ Marion Road,23.6,7.32,1.318,6.4,48.0,770.0,0.02,0.98
3198,2014-07-09,8.57,Skunk Creek @ Marion Road,23.64,13.5,1.277,11.0,68.0,228.0,0.04,0.08
3199,2014-07-15,8.54,Skunk Creek @ Marion Road,19.01,10.0,1.263,12.0,82.0,260.0,0.02,0.01
3200,2014-07-17,8.25,Skunk Creek @ Marion Road,20.5,8.06,1.268,10.1,81.0,99.0,0.04,0.01
3201,2014-07-23,8.35,Skunk Creek @ Marion Road,25.88,9.33,1.203,9.9,79.0,162.0,0.01,0.01
3202,2014-07-24,8.1,Skunk Creek @ Marion Road,22.46,7.06,1.191,7.7,69.0,6488.0,0.01,0.2
3203,2014-07-28,8.17,Skunk Creek @ Marion Road,21.34,8.24,1.142,8.3,72.0,82.0,0.01,0.01
3204,2014-08-01,8.29,Skunk Creek @ Marion Road,24.67,8.55,1.182,7.9,82.0,190.0,0.01,0.01
3205,2014-08-05,8.25,Skunk Creek @ Marion Road,22.98,7.13,1.096,7.9,70.0,770.0,0.01,
3206,2014-08-08,8.33,Skunk Creek @ Marion Road,20.34,6.6,0.641,4.2,64.0,8664.0,0.14,0.29
3207,2014-08-11,8.3,Skunk Creek @ Marion Road,21.82,7.19,1.07,7.5,65.5,214.0,0.04,0.01
3208,2014-08-14,8.24,Skunk Creek @ Marion Road,21.72,5.52,1.055,7.8,56.0,84.0,0.01,0.01
3209,2014-08-18,8.35,Skunk Creek @ Marion Road,23.8,6.24,1.054,6.0,87.0,579.0,0.01,0.34
3210,2014-08-22,8.34,Skunk Creek @ Marion Road,25.57,5.73,1.077,9.7,66.0,88.0,0.03,0.01
3211,2014-08-26,8.55,Skunk Creek @ Marion Road,20.07,6.94,0.94,7.7,104.0,1120.0,0.03,0.87
3212,2014-08-29,8.32,Skunk Creek @ Marion Road,20.83,6.24,1.163,,,548.0,,0.93
3213,2014-09-03,8.42,Skunk Creek @ Marion Road,20.01,6.96,1.203,6.0,82.0,285.0,0.01,0.91
3214,2014-09-05,8.43,Skunk Creek @ Marion Road,18.21,7.1,1.245,4.9,60.0,228.0,0.05,0.62
3215,2014-09-11,8.35,Skunk Creek @ Marion Road,13.51,8.23,0.987,4.8,33.0,2420.0,0.03,0.6
3216,2014-09-12,8.3,Skunk Creek @ Marion Road,12.89,10.31,1.105,4.2,72.0,1159.0,0.03,0.59
3217,2014-09-17,8.44,Skunk Creek @ Marion Road,18.67,14.5,1.225,5.6,20.0,116.0,0.01,0.13
3218,2014-09-19,8.35,Skunk Creek @ Marion Road,17.92,6.23,1.167,4.9,24.0,104.0,0.01,0.062
3219,2014-09-25,8.35,Skunk Creek @ Marion Road,17.66,8.35,1.171,4.7,32.0,148.0,0.02,0.04
3220,2014-09-26,8.25,Skunk Creek @ Marion Road,18.69,6.27,1.167,5.3,43.0,124.0,0.02,0.021
3221,2014-09-26,8.25,Skunk Creek @ Marion Road,18.69,6.27,1.167,,,124.0,,0.021
3222,2014-10-03,8.21,Skunk Creek @ Marion Road,10.97,8.65,1.174,4.1,44.0,,0.04,0.55
3223,2014-10-10,8.31,Skunk Creek @ Marion Road,8.42,10.28,1.179,3.3,25.0,,0.02,0.51
3224,2014-10-17,8.35,Skunk Creek @ Marion Road,10.67,9.75,1.145,4.1,28.0,,0.14,0.16
3225,2014-10-24,8.07,Skunk Creek @ Marion Road,12.31,8.1,1.112,2.5,32.0,,0.06,0.13
3226,2014-10-31,8.27,Skunk Creek @ Marion Road,4.12,11.9,1.147,1.6,14.0,,0.05,0.21
3227,2014-11-07,8.3,Skunk Creek @ Marion Road,5.58,13.1,1.137,2.2,15.0,,0.22,0.17
3228,2014-11-14,,Skunk Creek @ Marion Road,0.4775091729519574,,,,,,,
3229,2014-11-21,,Skunk Creek @ Marion Road,1.504161519243027,,,,,,,
3230,2014-11-26,8.08,Skunk Creek @ Marion Road,1.34,14.42,1.374,3.0,3.0,,0.06,0.8
3231,2014-12-05,8.09,Skunk Creek @ Marion Road,1.54,15.95,1.422,3.0,5.0,,,0.69
3232,2014-12-11,7.49,Skunk Creek @ Marion Road,2.87,14.28,1.283,4.3,12.0,,,0.62
3233,2014-12-18,7.51,Skunk Creek @ Marion Road,1.44,14.03,1.134,2.1,6.2,,,0.68
3234,2014-12-23,7.86,Skunk Creek @ Marion Road,2.51,14.23,1.131,4.4,,,0.8,0.99
3235,2014-12-29,7.43,Skunk Creek @ Marion Road,0.7,13.35,1.337,1.8,,,,2.1
3236,2015-01-09,,Skunk Creek @ Marion Road,0.1577292533407469,,,,,,,
3237,2015-01-12,,Skunk Creek @ Marion Road,0.1378112378070468,,,,,,,
3238,2015-01-21,7.95,Skunk Creek @ Marion Road,1.94,13.12,1.376,,,,,1.6
3239,2015-01-26,7.31,Skunk Creek @ Marion Road,2.4,14.47,1.241,,6.4,,0.2,1.6
3240,2015-02-05,,Skunk Creek @ Marion Road,0.4320414081657803,,,,,,,
3241,2015-02-12,,Skunk Creek @ Marion Road,0.2890941216214072,,,,,,,
3242,2015-02-17,,Skunk Creek @ Marion Road,0.4320414081657803,,,,,,,
3243,2015-02-26,,Skunk Creek @ Marion Road,0.1144470855832264,,,,,,,
3244,2015-03-05,,Skunk Creek @ Marion Road,0.3535100335685874,,,,,,,
3245,2015-03-12,6.49,Skunk Creek @ Marion Road,2.06,13.83,0.516,,51.6,,,1.1
3246,2015-03-19,6.98,Skunk Creek @ Marion Road,7.61,15.64,0.939,,7.5,,0.05,0.52
3247,2015-03-26,7.19,Skunk Creek @ Marion Road,2.66,15.31,1.119,4.1,9.2,,,0.46
3248,2015-04-02,7.4,Skunk Creek @ Marion Road,11.1,11.13,1.142,5.2,33.6,,0.02,0.051
3249,2015-04-09,6.97,Skunk Creek @ Marion Road,6.18,11.7,1.165,7.4,29.7,,0.01,0.53
3250,2015-04-16,7.46,Skunk Creek @ Marion Road,15.61,13.78,1.206,4.9,27.3,,0.03,0.39
3251,2015-04-23,8.24,Skunk Creek @ Marion Road,9.87,11.52,1.164,5.5,40.0,,0.03,0.01
3252,2015-04-30,8.14,Skunk Creek @ Marion Road,15.33,10.22,1.155,6.8,32.7,,0.04,0.01
3253,2015-05-07,7.91,Skunk Creek @ Marion Road,17.49,6.54,1.213,,27.0,435.0,,
3254,2015-05-12,8.13,Skunk Creek @ Marion Road,13.52,13.02,1.113,5.1,25.0,172.0,0.03,0.32
3255,2015-05-14,7.83,Skunk Creek @ Marion Road,14.09,6.78,1.101,7.1,48.0,2014.0,,0.55
3256,2015-05-19,7.35,Skunk Creek @ Marion Road,8.65,16.23,1.167,,59.0,2420.0,,2.3
3257,2015-05-20,7.98,Skunk Creek @ Marion Road,12.53,8.66,1.157,,28.0,2420.0,,1.9
3258,2015-05-26,8.11,Skunk Creek @ Marion Road,16.98,8.91,1.227,,50.0,411.0,,0.98
3259,2015-05-28,7.65,Skunk Creek @ Marion Road,19.41,6.91,1.201,3.7,46.0,313.0,,0.76
3260,2015-06-02,8.15,Skunk Creek @ Marion Road,20.46,11.14,1.105,5.1,37.0,152.0,0.03,0.65
3261,2015-06-04,7.72,Skunk Creek @ Marion Road,19.69,7.23,10.89,8.4,40.0,980.0,0.03,0.39
3262,2015-06-09,7.41,Skunk Creek @ Marion Road,24.24,6.16,1.049,2.9,86.0,2420.0,0.26,2.4
3263,2015-06-11,7.97,Skunk Creek @ Marion Road,19.51,6.26,0.878,4.3,116.0,1860.0,0.24,2.3
3264,2015-06-16,8.15,Skunk Creek @ Marion Road,22.02,8.77,1.094,6.7,68.0,1046.0,0.03,1.1
3265,2015-06-18,7.97,Skunk Creek @ Marion Road,18.31,6.93,1.158,5.7,56.0,613.0,0.03,1.5
3266,2015-06-23,7.47,Skunk Creek @ Marion Road,21.68,8.53,1.018,7.5,64.0,1046.0,0.03,1.2
3267,2015-06-25,8.1,Skunk Creek @ Marion Road,20.53,8.13,1.156,4.7,26.0,1046.0,0.03,1.4
3268,2015-06-30,7.68,Skunk Creek @ Marion Road,22.56,8.46,1.127,8.9,46.0,365.0,0.03,0.16
3269,2015-07-02,7.93,Skunk Creek @ Marion Road,19.28,7.79,1.219,6.4,57.0,372.0,0.04,0.38
3270,2015-07-07,7.88,Skunk Creek @ Marion Road,20.95,4.33,0.429,7.2,602.0,2420.0,0.2,2.8
3271,2015-07-09,7.78,Skunk Creek @ Marion Road,21.34,5.82,0.68,7.2,93.0,644.0,0.05,2.6
3272,2015-07-14,8.03,Skunk Creek @ Marion Road,25.59,6.5,1.092,6.2,60.0,332.0,0.05,1.3
3273,2015-07-16,8.09,Skunk Creek @ Marion Road,23.85,6.04,1.13,6.6,66.0,308.0,0.05,1.2
3274,2015-07-21,8.07,Skunk Creek @ Marion Road,22.93,8.27,1.121,5.8,29.0,326.0,0.05,0.39
3275,2015-07-23,8.06,Skunk Creek @ Marion Road,22.9,7.73,1.082,5.7,32.0,147.0,0.04,0.032
3276,2015-07-28,7.17,Skunk Creek @ Marion Road,25.25,6.5,0.862,9.0,96.0,866.0,0.02,0.01
3277,2015-07-30,8.06,Skunk Creek @ Marion Road,22.8,8.44,0.924,7.0,46.0,345.0,0.03,0.01
3278,2015-08-04,7.79,Skunk Creek @ Marion Road,23.21,5.28,1.062,8.3,65.0,70.0,0.03,0.01
3279,2015-08-06,7.85,Skunk Creek @ Marion Road,22.42,4.66,1.102,7.8,58.0,99.0,0.06,0.01
3280,2015-08-11,7.38,Skunk Creek @ Marion Road,23.9,6.13,1.065,8.4,40.0,102.0,0.03,0.01
3281,2015-08-13,7.83,Skunk Creek @ Marion Road,23.33,5.04,1.027,10.3,59.0,114.0,0.06,0.011
3282,2015-08-18,8.25,Skunk Creek @ Marion Road,17.43,6.88,0.631,6.4,144.0,2420.0,0.02,0.27
3283,2015-08-20,8.05,Skunk Creek @ Marion Road,19.38,8.8,0.897,6.5,59.0,2420.0,0.02,1.0
3284,2015-08-25,7.93,Skunk Creek @ Marion Road,17.3,8.17,1.198,3.4,27.0,387.0,0.05,0.99
3285,2015-08-26,8.19,Skunk Creek @ Marion Road,19.79,10.93,1.195,6.0,43.0,271.0,0.04,0.43
3286,2015-09-01,7.23,Skunk Creek @ Marion Road,21.86,6.62,1.094,,49.0,293.0,,0.5
3287,2015-09-03,7.86,Skunk Creek @ Marion Road,23.06,6.54,1.173,,18.5,236.0,,0.38
3288,2015-09-08,8.0,Skunk Creek @ Marion Road,20.53,6.18,0.926,3.1,34.0,2420.0,,0.45
3289,2015-09-09,7.87,Skunk Creek @ Marion Road,19.25,6.88,1.157,,28.0,365.0,,0.24
3290,2015-09-15,7.47,Skunk Creek @ Marion Road,19.87,7.03,1.392,3.8,27.0,,,
3291,2015-09-17,7.84,Skunk Creek @ Marion Road,21.97,5.43,1.424,,23.0,,,0.15
3292,2015-09-22,7.76,Skunk Creek @ Marion Road,19.07,5.95,1.412,,27.0,75.0,,0.2
3293,2015-09-24,7.88,Skunk Creek @ Marion Road,17.96,6.87,0.609,4.7,72.0,,,0.48
3294,2015-09-29,7.93,Skunk Creek @ Marion Road,16.15,7.45,1.182,,56.5,,0.14,0.9
3295,2015-10-01,7.83,Skunk Creek @ Marion Road,14.01,7.87,1.288,4.5,44.0,,0.04,0.83
3296,2015-10-06,7.9,Skunk Creek @ Marion Road,14.1,8.36,1.385,0.2,20.0,,,0.61
3297,2015-10-13,7.36,Skunk Creek @ Marion Road,11.38,9.24,1.295,1.9,25.0,,,0.19
3298,2015-10-20,8.05,Skunk Creek @ Marion Road,13.62,8.31,1.254,2.7,25.5,,,0.15
3299,2015-10-27,8.15,Skunk Creek @ Marion Road,9.18,10.37,1.151,4.2,24.0,,0.05,1.7
3300,2015-11-03,8.17,Skunk Creek @ Marion Road,10.05,10.58,1.268,3.3,28.0,,0.04,1.0
3301,2015-11-12,8.23,Skunk Creek @ Marion Road,4.3,14.02,1.181,3.1,13.0,,0.07,0.82
3302,2015-11-17,8.09,Skunk Creek @ Marion Road,9.96,9.55,1.031,3.3,32.0,,0.04,0.84
3303,2015-11-24,8.29,Skunk Creek @ Marion Road,1.55,14.72,1.434,5.3,15.5,,0.08,2.9
3304,2015-12-03,7.83,Skunk Creek @ Marion Road,0.94,12.85,1.651,2.9,4.2,,0.06,2.8
3305,2015-12-10,8.05,Skunk Creek @ Marion Road,2.5,13.26,1.479,3.2,16.8,,0.07,2.5
3306,2015-12-17,8.05,Skunk Creek @ Marion Road,0.18,14.06,1.618,2.7,6.4,,0.03,0.98
3307,2015-12-22,7.89,Skunk Creek @ Marion Road,0.7,14.45,1.556,2.3,6.0,,0.04,3.8
3308,2015-12-31,7.7,Skunk Creek @ Marion Road,0.07,14.12,1.589,2.1,5.0,,0.06,3.6
3309,2016-01-05,7.78,Skunk Creek @ Marion Road,0.25,14.33,1.581,1.7,5.2,,0.05,2.8
3310,2016-01-12,7.44,Skunk Creek @ Marion Road,0.07,14.38,1.647,,4.6,,,3.4
3311,2016-01-19,,Skunk Creek @ Marion Road,0.3535100335685874,,,,,,,
3312,2016-01-26,7.77,Skunk Creek @ Marion Road,0.08,12.75,1.508,2.6,3.8,,,3.4
3313,2016-02-01,7.97,Skunk Creek @ Marion Road,0.19,14.57,1.446,4.4,5.8,,,2.7
3314,2016-02-09,8.04,Skunk Creek @ Marion Road,0.15,15.53,1.559,3.2,3.5,,1.31,2.5
3315,2016-02-16,7.91,Skunk Creek @ Marion Road,0.21,14.36,18.09,,4.0,,0.12,2.5
3316,2016-02-23,8.12,Skunk Creek @ Marion Road,0.37,13.77,1.085,,52.0,,0.32,2.9
3317,2016-03-01,8.25,Skunk Creek @ Marion Road,-0.03,14.35,1.173,,25.0,,,4.1
3318,2016-03-08,8.18,Skunk Creek @ Marion Road,9.08,9.78,1.365,,64.0,,,2.7
3319,2016-03-15,8.2,Skunk Creek @ Marion Road,10.78,9.74,1.376,,48.0,,0.03,3.2
3320,2016-03-22,,Skunk Creek @ Marion Road,6.55,8.28,11.27,,33.0,,,3.6
3321,2016-03-29,8.19,Skunk Creek @ Marion Road,6.54,11.05,1.552,,83.0,,,3.1
3322,2016-04-05,8.28,Skunk Creek @ Marion Road,7.67,10.21,1.461,3.4,48.0,,,3.6
3323,2016-04-14,8.13,Skunk Creek @ Marion Road,12.28,9.32,1.434,,,,,3.3
3324,2016-04-21,8.08,Skunk Creek @ Marion Road,12.58,9.03,1.413,,,,,2.6
3325,2016-04-26,8.21,Skunk Creek @ Marion Road,12.19,8.81,1.503,3.6,,,,3.1
3326,2016-05-03,8.12,Skunk Creek @ Marion Road,12.42,9.14,1.259,,89.0,980.0,0.03,4.7
3327,2016-05-06,8.14,Skunk Creek @ Marion Road,15.63,7.47,1.418,3.0,89.0,219.0,,4.2
3328,2016-05-09,8.16,Skunk Creek @ Marion Road,17.21,8.22,1.464,3.1,25.0,122.0,0.02,4.2
3329,2016-05-12,8.09,Skunk Creek @ Marion Road,14.14,7.49,1.429,,13.5,2420.0,0.03,3.6
3330,2016-05-17,8.18,Skunk Creek @ Marion Road,13.2,8.66,1.453,1.4,50.0,365.0,,4.4
3331,2016-05-19,8.36,Skunk Creek @ Marion Road,17.83,10.38,1.434,1.9,38.0,299.0,0.05,4.3
3332,2016-05-24,8.21,Skunk Creek @ Marion Road,18.58,7.68,1.412,,39.0,980.0,,4.2
3333,2016-05-26,8.37,Skunk Creek @ Marion Road,21.65,8.39,1.417,2.0,33.0,387.0,,3.5
3334,2016-05-31,8.02,Skunk Creek @ Marion Road,18.8,6.27,1.144,4.4,157.0,4884.0,,5.6
3335,2016-06-02,8.03,Skunk Creek @ Marion Road,19.01,7.2,1.224,2.6,66.0,780.0,0.02,5.3
3336,2016-06-07,8.17,Skunk Creek @ Marion Road,17.42,7.42,1.426,2.3,,,,4.2
3337,2016-06-08,8.2,Skunk Creek @ Marion Road,18.5,7.16,1.405,3.7,93.0,884.0,0.03,4.3
3338,2016-06-14,8.25,Skunk Creek @ Marion Road,23.45,5.72,1.357,3.7,84.0,4611.0,0.05,3.8
3339,2016-06-16,8.29,Skunk Creek @ Marion Road,25.76,6.45,1.374,2.9,85.0,689.0,0.03,2.6
3340,2016-06-21,8.24,Skunk Creek @ Marion Road,22.54,6.25,1.391,1.9,26.0,727.0,0.03,4.5
3341,2016-06-23,8.19,Skunk Creek @ Marion Road,23.24,7.06,1.405,2.4,56.0,411.0,0.02,3.9
3342,2016-06-28,8.27,Skunk Creek @ Marion Road,22.17,6.52,1.504,1.0,23.5,365.0,0.04,2.4
3343,2016-06-30,8.34,Skunk Creek @ Marion Road,25.99,7.58,1.459,2.5,15.7,279.0,0.02,2.2
3344,2016-07-05,8.03,Skunk Creek @ Marion Road,23.49,6.54,1.433,2.4,10.0,291.0,0.02,1.9
3345,2016-07-07,8.1,Skunk Creek @ Marion Road,24.18,8.16,1.382,1.4,12.3,683.0,0.05,1.3
3346,2016-07-12,8.15,Skunk Creek @ Marion Road,23.42,7.03,1.405,2.4,15.7,387.0,0.06,1.2
3347,2016-07-14,8.26,Skunk Creek @ Marion Road,24.58,9.04,1.28,1.5,15.0,130.0,0.02,1.7
3348,2016-07-19,8.04,Skunk Creek @ Marion Road,23.99,5.24,0.817,4.8,37.5,2419.6,0.07,0.57
3349,2016-07-20,8.07,Skunk Creek @ Marion Road,25.16,5.23,1.289,4.0,24.0,275.0,0.01,0.63
3350,2016-07-26,8.16,Skunk Creek @ Marion Road,24.8,6.3,1.163,9.6,60.0,88.0,0.03,0.015
3351,2016-07-28,8.06,Skunk Creek @ Marion Road,23.56,7.62,1.206,9.8,85.0,49.0,0.03,0.01
3352,2016-08-02,7.91,Skunk Creek @ Marion Road,23.36,7.23,1.217,10.1,75.0,82.0,0.01,0.01
3353,2016-08-04,8.28,Skunk Creek @ Marion Road,25.74,8.3,1.143,10.2,45.0,326.0,0.03,0.01
3354,2016-08-10,7.9,Skunk Creek @ Marion Road,26.35,6.03,1.111,10.6,69.0,52.0,0.03,0.01
3355,2016-08-11,7.74,Skunk Creek @ Marion Road,23.73,5.3,0.676,7.9,63.0,4839.0,0.03,0.32
3356,2016-08-16,7.98,Skunk Creek @ Marion Road,22.82,6.41,1.08,7.0,55.0,148.0,0.03,0.01
3357,2016-08-18,7.93,Skunk Creek @ Marion Road,24.76,6.36,1.084,5.9,49.0,116.0,0.01,0.01
3358,2016-08-23,8.27,Skunk Creek @ Marion Road,21.02,6.9,1.15,6.2,60.0,121.0,0.02,0.029
3359,2016-08-25,8.37,Skunk Creek @ Marion Road,21.19,7.91,1.24,3.1,64.0,148.0,0.1,0.65
3360,2016-08-30,8.16,Skunk Creek @ Marion Road,23.03,6.01,1.26,8.9,82.0,216.0,0.11,0.5
3361,2016-09-01,7.84,Skunk Creek @ Marion Road,21.2,5.47,1.269,5.6,58.0,74.0,0.04,0.31
3362,2016-09-06,7.83,Skunk Creek @ Marion Road,21.4,4.87,1.115,2.8,89.0,1374.0,0.18,0.48
3363,2016-09-08,7.96,Skunk Creek @ Marion Road,22.66,5.23,1.066,3.0,92.0,473.0,0.02,0.87
3364,2016-09-13,7.89,Skunk Creek @ Marion Road,15.17,7.31,1.262,3.0,54.0,275.0,0.07,1.3
3365,2016-09-15,7.97,Skunk Creek @ Marion Road,17.2,8.55,0.201,7.2,164.0,4839.0,0.15,0.4
3366,2016-09-20,7.84,Skunk Creek @ Marion Road,18.56,8.13,1.261,3.8,63.0,512.0,0.06,1.2
3367,2016-09-22,7.87,Skunk Creek @ Marion Road,20.39,7.79,1.222,4.0,49.0,1450.0,0.09,1.4
3368,2016-09-27,7.91,Skunk Creek @ Marion Road,12.88,9.84,1.199,2.2,28.0,461.0,0.05,1.2
3369,2016-09-29,7.92,Skunk Creek @ Marion Road,12.85,8.43,1.229,2.3,34.0,326.0,0.06,1.3
3370,2016-10-04,7.93,Skunk Creek @ Marion Road,16.19,7.69,1.067,5.9,,,,0.71
3371,2016-10-11,8.01,Skunk Creek @ Marion Road,12.25,8.25,1.273,,38.0,,0.06,2.3
3372,2016-10-18,8.01,Skunk Creek @ Marion Road,12.99,6.69,1.29,1.7,41.0,,0.06,2.0
3373,2016-10-25,7.92,Skunk Creek @ Marion Road,9.88,10.3,1.25,3.3,20.0,,0.05,1.3
3374,2016-11-01,7.97,Skunk Creek @ Marion Road,9.29,10.49,1.25,3.2,27.3,,0.03,1.3
3375,2016-11-08,7.95,Skunk Creek @ Marion Road,8.08,11.1,1.201,,16.7,,0.03,
3376,2016-11-15,7.89,Skunk Creek @ Marion Road,6.57,8.19,1.249,1.6,14.7,,0.02,1.2
3377,2016-11-21,7.81,Skunk Creek @ Marion Road,0.42,14.63,1.323,3.0,11.2,,0.11,1.3
3378,2016-11-29,7.96,Skunk Creek @ Marion Road,1.92,14.48,1.271,6.6,54.7,,0.03,2.5
3379,2016-12-05,8.14,Skunk Creek @ Marion Road,2.11,10.27,1.428,1.8,10.8,,0.04,3.7
3380,2016-12-13,,Skunk Creek @ Marion Road,0.2748948092375702,,,,,,,
3381,2016-12-20,,Skunk Creek @ Marion Road,2.643837858909432,,,,,,,
